39585,KTaO(GeO4),GGA,4.244,GGA,1064.03,0.0,GGA,0,1.1605
39586,RbSbO(GeO4),GGA,3.844,GGA,1064.03,0.0,GGA,0,0.1805
39611,Bi12GeO20,GGA,2.917,GGA,1064.03,0.0,GGA,0,3.523
39637,KCa4(B22O32)(OH)10Cl(H2O)4,GGA,4.975,GGA,1064.03,0.0,GGA,0,0.9025
39735,KGeOPO4,GGA,3.591,GGA,1064.03,0.0,GGA,0,0.3935
39788,NaSbO(GeO4),GGA,3.922,GGA,1064.03,0.0,GGA,0,0.336
41319,Sr5Br(BO3)3,GGA,3.617,GGA,1064.03,0.0,GGA,0,0.8075
49685,Bi2GeO5,GGA,2.648,GGA,1064.03,0.0,GGA,0,3.388
50039,K2Ga2O(BO3)2,GGA,3.965,GGA,1064.03,0.0,GGA,0,0.7225
50875,Ba(BPO5),GGA,5.95,GGA,1064.03,0.0,GGA,0,0.1015
51912,SrGa(BO4),GGA,3.158,GGA,1064.03,0.0,GGA,0,0.689
54759,Sr3Y2(BO3)4,GGA,2.471,GGA,1064.03,1.0,GGA,0,1.125
59277,K2Sr(B4O5(OH)4)2(H2O)10,GGA,4.083,GGA,1064.03,0.0,GGA,0,0.141
60651,K6(Ge2O7),GGA,2.762,GGA,1064.03,0.0,GGA,0,0.7855
60949,K2LiBO3,GGA,3.478,GGA,1064.03,0.0,GGA,0,1.195
62488,Bi2(GeO5),GGA,2.637,GGA,1064.03,0.0,GGA,0,2.717
62650,Na4K2(Ge2O7),GGA,2.837,GGA,1064.03,0.0,GGA,0,0.696
65175,Li8O2(GeO4),GGA,3.719,GGA,1064.0,0.0,GGA,0,1.579
65664,Na8(Al6Ge6O24)Cl2,GGA,4.236,GGA,1064.03,0.0,GGA,0,1.13
65665,Na8(Al6Ge6O24)Br2,GGA,4.168,GGA,1064.03,0.0,GGA,0,1.1
65666,Na8(Al6Ge6O24)I2,GGA,3.857,GGA,1064.03,0.0,GGA,0,1.05
65740,K2Zn(Ge2O6),GGA,2.811,GGA,1064.03,0.0,GGA,0,1.5135
65763,Ca5F(BO3)3,GGA,4.648,GGA,1064.03,0.0,GGA,0,1.5445
68431,Bi24Ge2O40,GGA,2.933,GGA,1064.03,0.0,GGA,0,3.3605
69018,K2GeZnO4,GGA,2.721,GGA,1064.03,0.0,GGA,0,0.8565
69319,Ba(B2O4),GGA,5.078,GGA,1064.03,1.0,GGA,0,3.347
69387,Ca2Zn(Ge2O7),GGA,3.419,GGA,1064.03,0.0,GGA,0,0.3875
69537,Ca5(BO3)3F,GGA,4.53,GGA,1064.03,0.0,GGA,0,1.3615
71871,Sr5Cl(BO3)3,GGA,4.315,GGA,1064.03,0.0,GGA,0,0.77
71933,Rb(SbO)(GeO4),GGA,3.846,GGA,1064.03,0.0,GGA,0,0.1735
72098,Li3(AlGeO5),GGA,4.331,GGA,1064.03,0.0,GGA,0,0.687
72101,Li3(GaGeO5),GGA,3.417,GGA,1064.03,0.0,GGA,0,1.224
73550,K6(Ge2O7),GGA,2.882,GGA,1064.03,0.0,GGA,0,0.5415
73613,RbGe(IO6),GGA,3.457,GGA,1064.03,0.0,GGA,0,0.873
75340,Ba3Sc(BO3)3,GGA,3.856,GGA,1064.03,1.0,GGA,0,0.5005
75594,NaBe2(BO3)F2,GGA,6.284,GGA,1064.03,0.0,GGA,0,0.985
77277,KBe2(BO3)F2,GGA,6.158,GGA,1064.03,0.0,GGA,0,0.935
77518,Ca(BPO5),GGA,5.252,GGA,1064.03,0.0,GGA,0,0.0805
77519,Sr(BPO5),GGA,5.697,GGA,1064.03,0.0,GGA,0,0.1095
79025,Sr2(Be2B2O7),GGA,3.436,GGA,1064.03,0.0,GGA,0,1.457
82393,Sr(Ge4O9),GGA,3.39,GGA,1064.03,0.0,GGA,0,0.4125
83345,Sr2(GeO4),GGA,3.814,GGA,1064.03,0.0,GGA,0,0.1405
83734,Ba(Ge4O9),GGA,3.359,GGA,1064.03,0.0,GGA,0,0.52
84855,Tl(B3O5),GGA,4.202,GGA,1064.03,0.0,GGA,0,4.926
85006,K2Zn(GeO4),GGA,2.723,GGA,1064.03,0.0,GGA,0,0.862
85349,Na8(AlGeO4)6I2,GGA,3.861,GGA,1064.03,0.0,GGA,0,1.057
86152,LiNa(Ge4O9),GGA,3.037,GGA,1064.03,0.0,GGA,0,0.1735
87990,Li8(AlGeO4)6Cl2,GGA,3.839,GGA,1064.03,0.0,GGA,0,1.28
87991,Li8(AlGeO4)6Br2,GGA,3.776,GGA,1064.03,0.0,GGA,0,1.218
87992,Li8(AlGeO4)6I2,GGA,3.424,GGA,1064.03,0.0,GGA,0,1.3505
88790,Sr(GeTeO6),GGA,3.631,GGA,1064.03,0.0,GGA,0,1.1605
89423,Sr(Al2B2O7),GGA,4.166,GGA,1064.03,0.0,GGA,0,1.858
90001,(NH4)(B5O6(OH)4)(H2O)2,GGA,5.902,GGA,1064.03,0.0,GGA,0,0.225
90459,AgCd2GaS4,EXP,2.15,GGA,1064.0,1.0,GGA,0,1
90849,Li4(B4Si8O24),GGA,5.943,GGA,1064.03,0.0,GGA,0,0.042
91540,CaSr(B5O9)Cl(H2O),GGA,4.9,GGA,1064.03,0.0,GGA,0,1.5815
91545,Rb(B3O5),GGA,5.219,GGA,1064.03,0.0,GGA,0,1.563
92822,NaB(SiO4),GGA,5.778,GGA,1064.03,0.0,GGA,0,0.0585
93013,BaLi(B9O15),EXP,5.17,GGA,1064.0,0.0,EXP,0;1064,0.47;1.21
93014,BaNa(B9O15),GGA,5.428,GGA,1064.03,0.0,GGA,0,0.317
93015,SrLi(B9O15),GGA,5.904,GGA,1064.03,0.0,GGA,0,0.0725
93390,CaGa(BO3)O,GGA,3.59,GGA,1064.03,0.0,GGA,0,2.404
93598,Pb(BPO5),GGA,4.375,GGA,1064.03,0.0,GGA,0,0.2905
93601,LiK(B4O7),GGA,5.212,GGA,1064.03,0.0,GGA,0,0.7935
94334,Bi2(GeO5),GGA,2.635,GGA,1064.03,0.0,GGA,0,3.248
95784,Zn3(PS4)2,EXP,3.12,GGA,1064.0,0.0,GGA,0,16.3
97016,La2MgGeO6,GGA,5.132,GGA,1064.03,1.0,GGA,0,0.015
97512,Cs(B9O14),GGA,5.763,GGA,1064.03,0.0,GGA,0,0.064
97675,Sr(BPO5),GGA,5.592,GGA,1064.03,0.0,GGA,0,0.0105
97761,Ba3Y(BO3)3,GGA,4.187,GGA,1064.03,1.0,GGA,0,0.315
99793,Cs2O(B2O3)9,GGA,5.63,GGA,1064.03,0.0,GGA,0,0.0555
99842,Ba(BPO5),GGA,5.707,GGA,1064.03,0.0,GGA,0,0.1585
100015,Y(BO3),GGA,5.102,GGA,1064.03,0.0,GGA,0,0.002
100080,Cd2Ge7O16,GGA,2.608,GGA,1064.03,0.0,GGA,0,0.8155
100203,K4BaGe3O9,GGA,3.196,GGA,1064.03,0.0,GGA,0,0.8675
100275,Pb3O(GeO4),HSE06,3.0,GGA,1064.0,1.0,GGA,0,7.262
